id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,clean_sheets_5,goals_conceded_5,tackles_5,defensive_contribution_5
347,89.6,2,20,2.8,2,12.959999999999999,13.180000000000001,11.4,1,6,8,22
347,89.6,2,21,3.2,0,12.8,7.38,13.2,1,4,10,23
347,90.0,2,22,2.8,6,14.16,8.040000000000001,10.6,1,7,9,25
347,90.0,2,23,3.6,0,11.8,7.279999999999999,13.8,2,6,9,23
347,72.0,2,24,3.2,-1,8.6,4.76,11.2,2,5,8,17
347,72.0,2,25,1.4,2,7.519999999999999,3.96,3.8,1,9,7,16
347,72.0,2,26,1.4,0,10.719999999999999,7.76,5.8,1,9,10,20
347,72.0,2,27,1.4,1,7.88,4.74,5.0,1,7,9,16
347,63.0,2,28,0.4,2,7.92,4.5200000000000005,1.6,0,7,9,18
347,81.0,2,29,0.8,2,9.64,4.78,2.6,0,8,11,25
347,79.6,2,30,1.4,-2,8.52,4.98,5.6,0,5,9,23
347,71.4,2,31,0.6,0,3.08,1.02,1.0,0,4,5,19
347,53.4,2,32,0.6,2,3.08,0.9199999999999999,2.6,0,2,5,18
347,62.4,2,33,0.8,6,5.76,4.140000000000001,5.0,0,3,5,19
347,62.4,2,34,1.6,1,7.08,4.32,8.6,1,2,4,20
347,63.8,2,35,1.4,0,10.68,6.859999999999999,9.0,1,3,6,26
347,54.0,2,36,1.8,0,10.68,6.76,10.2,1,3,5,22
347,54.0,2,37,1.8,0,10.68,6.76,10.2,1,3,5,22
347,36.0,2,38,1.4,0,6.919999999999999,3.44,6.6,1,2,3,16
348,90.0,2,6,4.4,7,19.56,0.56,15.2,2,7,3,47
348,90.0,2,7,4.4,1,27.68,0.5,14.2,1,9,5,49
348,90.0,2,8,4.2,1,24.84,0.78,15.2,1,6,4,41
348,90.0,2,9,3.0,13,26.560000000000002,3.3599999999999994,11.4,0,8,4,39
348,90.0,2,10,4.8,1,35.08,5.239999999999999,16.0,0,8,5,40
348,90.0,2,11,4.6,1,35.08,5.4,14.6,0,10,5,39
348,90.0,2,12,3.4,3,29.040000000000003,5.499999999999999,11.2,0,11,5,39
348,90.0,2,13,3.8,0,32.160000000000004,9.34,14.4,0,11,7,45
348,90.0,2,14,3.6,2,31.759999999999998,6.74,13.2,0,12,9,49
348,90.0,2,15,1.4,1,21.159999999999997,4.779999999999999,7.4,0,12,8,45
348,90.0,2,16,1.4,2,21.439999999999998,4.9399999999999995,6.8,0,12,8,46
348,90.0,2,17,1.6,2,20.2,5.1,7.2,0,10,6,46
348,90.0,2,18,1.4,1,17.479999999999997,1.4200000000000002,5.2,0,9,6,40
348,78.0,2,19,1.6,0,13.080000000000002,1.3599999999999999,4.4,0,7,3,31
348,60.0,2,20,1.2,0,11.36,1.3,3.2,0,6,3,24
348,42.0,2,21,1.0,1,7.080000000000001,0.86,2.8,0,3,2,15
348,42.0,2,22,0.8,6,5.040000000000001,0.82,0.8,0,5,2,9
348,42.0,2,23,1.6,4,2.6399999999999997,0.41999999999999993,4.0,1,4,0,5
348,54.0,2,24,2.2,2,5.720000000000001,0.4,5.2,1,4,4,16
348,72.0,2,25,2.6,4,11.4,0.62,5.6,1,8,6,30
348,90.0,2,26,3.4,3,16.2,0.72,8.4,1,9,8,40
348,90.0,2,27,3.8,4,19.279999999999998,0.54,11.6,1,8,9,49
348,90.0,2,28,3.4,2,24.32,0.5000000000000001,8.0,0,9,11,61
348,89.2,2,29,3.0,2,22.44,0.54,9.0,0,9,7,54
348,89.2,2,30,3.0,8,20.4,0.6,10.8,0,6,7,47
348,89.2,2,31,3.8,6,20.119999999999997,3.4,13.2,1,5,6,48
348,89.2,2,32,4.4,0,18.240000000000002,4.76,15.8,2,3,5,42
348,71.2,2,33,3.6,1,12.239999999999998,4.74,14.4,2,2,3,28
348,54.2,2,34,3.4,0,11.12,4.68,13.0,2,1,3,24
348,45.2,2,35,3.0,1,10.84,4.5600000000000005,11.0,2,2,2,25
348,45.2,2,36,1.6,1,8.559999999999999,4.18,7.2,1,3,1,16
348,45.2,2,37,0.6,6,10.440000000000001,5.88,3.4,0,4,3,18
348,63.2,2,38,1.8,1,15.4,8.059999999999999,7.8,1,4,3,25
349,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,17,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,18,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,19,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,20,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,21,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,22,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,23,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,24,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,25,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,26,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
349,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
706,3.6,2,6,0.6,0,0.8400000000000001,0.0,2.2,0,0,0,2
706,1.6,2,7,0.4,0,0.8400000000000001,0.0,1.6,0,0,0,2
706,10.8,2,8,0.4,1,3.0,0.22000000000000003,1.6,0,1,1,10
706,12.0,2,9,0.4,0,2.2800000000000002,0.22000000000000003,1.6,0,1,1,8
706,12.0,2,10,0.4,0,2.2800000000000002,0.22000000000000003,1.6,0,1,1,8
706,11.8,2,11,0.2,1,2.24,0.22000000000000003,0.8,0,1,1,8
706,25.4,2,12,0.4,1,5.4,0.3,1.4,0,3,1,13
706,16.8,2,13,0.6,0,3.5199999999999996,0.13999999999999999,2.0,0,2,0,6
706,14.2,2,14,0.4,1,3.44,0.13999999999999999,1.2,0,2,0,6
706,14.4,2,15,0.6,1,3.84,0.13999999999999999,1.8,0,2,0,7
706,16.4,2,16,0.8,0,4.319999999999999,0.15999999999999998,1.4,0,3,0,8
706,2.8,2,17,0.6,6,1.16,0.08,0.8,0,1,0,3
706,20.2,2,18,1.6,4,5.44,0.36,4.8,1,1,0,11
706,38.2,2,19,2.4,0,8.120000000000001,0.8,6.6,1,2,2,21
706,56.0,2,20,2.2,9,9.92,1.1800000000000002,4.2,1,6,4,27
706,72.0,2,21,3.8,9,13.2,7.1,11.4,2,5,7,33
706,90.0,2,22,5.6,0,22.080000000000002,9.459999999999999,16.4,2,6,13,40
706,81.0,2,23,4.4,7,18.56,9.479999999999999,11.0,1,8,13,34
706,81.0,2,24,5.0,0,23.6,19.86,16.0,1,8,13,30
706,81.0,2,25,5.0,2,25.36,19.84,18.4,1,6,14,32
706,81.0,2,26,3.6,2,24.4,13.98,13.8,0,7,14,33
706,80.2,2,27,2.2,2,20.28,11.719999999999999,10.4,0,7,9,34
706,85.8,2,28,2.6,6,22.560000000000002,11.819999999999999,13.6,0,6,13,39
706,85.8,2,29,2.4,6,16.52,1.94,10.6,1,5,11,39
706,85.8,2,30,3.6,1,16.080000000000002,8.739999999999998,15.6,2,3,11,39
706,85.8,2,31,3.4,16,17.44,9.879999999999999,16.8,2,3,8,40
706,86.6,2,32,6.2,3,25.32,10.3,23.6,3,2,14,49
706,90.0,2,33,6.4,2,26.48,10.34,22.2,3,3,13,51
706,90.0,2,34,5.6,4,27.76,9.76,20.8,2,4,17,51
706,90.0,2,35,5.2,6,30.0,4.9399999999999995,18.2,1,5,20,54
706,90.0,2,36,6.2,1,28.0,3.9799999999999995,19.4,2,4,22,51
370,12.4,2,6,1.0,1,1.6800000000000002,0.38,4.4,0,0,1,4
370,3.8,2,7,1.0,0,1.8,0.38,2.6,0,1,1,3
370,3.8,2,8,1.0,1,1.8,0.38,2.6,0,1,1,3
370,4.8,2,9,1.2,0,2.8,3.2,4.2,0,1,1,3
370,4.2,2,10,0.4,0,2.2,3.08,1.4,0,1,1,3
370,4.2,2,11,0.4,0,2.2,3.08,1.4,0,1,1,3
370,1.0,2,12,0.2,0,1.0,2.82,1.6,0,0,0,0
370,1.0,2,13,0.2,0,1.0,2.82,1.6,0,0,0,0
370,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
370,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
370,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
370,0.0,2,17,0.0,4,0.0,0.0,0.0,0,0,0,0
370,6.0,2,18,0.8,5,0.24,0.45999999999999996,1.6,0,1,0,0
370,24.0,2,19,1.8,6,6.24,7.219999999999999,6.4,0,2,0,2
370,40.6,2,20,3.0,4,7.08,10.2,11.4,1,2,0,5
370,43.4,2,21,3.8,6,7.279999999999999,10.359999999999998,13.0,1,3,0,5
370,61.4,2,22,5.0,2,7.76,11.219999999999997,16.8,2,3,0,5
370,73.4,2,23,4.6,0,10.440000000000001,22.659999999999997,18.2,2,3,0,6
370,67.0,2,24,3.6,0,6.5200000000000005,17.48,15.0,2,4,2,7
370,50.4,2,25,2.4,0,5.68,14.5,10.0,1,4,2,4
370,47.6,2,26,1.6,0,5.4799999999999995,14.34,8.4,1,3,2,4
370,29.6,2,27,0.4,0,5.0,13.48,4.6,0,3,2,4
370,11.6,2,28,0.0,4,2.08,1.58,1.6,0,2,2,3
370,2.6,2,29,0.8,7,1.4,2.06,4.0,0,0,1,2
370,16.8,2,30,2.2,6,1.9600000000000002,3.0,9.2,1,0,2,3
370,29.4,2,31,3.4,0,3.12,3.5799999999999996,13.6,2,0,4,6
370,41.8,2,32,3.4,6,4.880000000000001,8.040000000000001,13.8,2,2,5,9
370,55.4,2,33,4.6,1,6.960000000000001,14.64,18.2,3,2,5,12
370,54.0,2,34,4.0,1,5.56,12.6,14.2,3,2,4,10
370,46.0,2,35,2.8,1,5.4399999999999995,11.72,9.6,2,3,4,10
370,48.2,2,36,1.8,2,4.28,12.68,4.2,1,5,2,7
370,53.8,2,37,2.2,0,4.16,9.48,5.0,1,4,2,5
370,40.2,2,38,1.0,1,2.0799999999999996,2.88,0.6,0,4,2,2
371,73.2,2,6,2.2,1,14.440000000000001,7.7,10.6,1,3,8,34
371,79.4,2,7,2.4,1,14.679999999999998,10.719999999999999,10.4,1,5,8,32
371,72.2,2,8,2.4,1,12.680000000000001,11.639999999999999,9.8,1,4,7,28
371,72.2,2,9,1.4,6,10.48,14.959999999999999,6.6,0,6,5,24
371,76.8,2,10,2.6,0,18.839999999999996,12.98,9.0,0,9,6,28
371,58.8,2,11,1.8,1,14.0,9.5,6.0,0,8,4,18
371,47.6,2,12,1.8,1,12.16,6.919999999999999,5.8,0,7,3,14
371,50.2,2,13,1.8,6,13.4,12.88,7.2,0,8,3,12
371,49.0,2,14,2.8,1,13.88,11.64,9.8,1,6,4,12
371,37.8,2,15,1.8,1,5.96,12.360000000000001,8.4,1,3,3,8
371,55.8,2,16,2.0,7,10.36,16.12,8.8,1,6,7,14
371,67.0,2,17,3.2,2,13.4,18.18,13.6,2,5,10,21
371,71.6,2,18,3.4,2,15.680000000000001,13.099999999999998,14.0,2,4,10,26
371,72.8,2,19,2.6,1,16.68,14.820000000000002,12.2,1,5,12,30
371,76.8,2,20,2.6,1,17.4,17.22,12.6,1,5,12,30
371,76.8,2,21,2.6,9,14.559999999999999,14.320000000000002,13.2,1,4,9,28
371,76.8,2,22,3.0,1,14.679999999999998,12.02,14.0,1,4,10,28
371,74.2,2,23,2.8,0,14.2,25.74,15.2,1,4,11,22
371,65.2,2,24,2.4,5,12.279999999999998,23.740000000000002,11.8,1,5,7,16
371,78.4,2,25,3.2,1,15.839999999999998,23.68,14.4,1,6,7,18
371,78.4,2,26,3.2,0,17.64,24.8,14.4,1,6,8,20
371,60.4,2,27,1.4,6,14.4,24.34,8.2,0,6,4,13
371,61.4,2,28,2.4,1,10.680000000000001,8.879999999999999,9.4,1,5,3,13
371,70.4,2,29,2.6,6,10.8,7.220000000000001,10.8,1,5,6,15
371,65.2,2,30,2.8,0,6.88,5.42,12.0,2,4,6,13
371,47.2,2,31,2.6,7,3.5200000000000005,3.44,11.0,2,2,4,7
371,62.2,2,32,4.0,0,11.0,3.8,14.0,2,4,4,11
371,45.8,2,33,2.8,1,10.16,3.5200000000000005,9.0,1,4,3,9
371,28.6,2,34,2.8,1,8.36,3.06,8.6,1,2,0,4
371,16.4,2,35,1.8,1,8.4,0.45999999999999996,4.4,0,2,0,7
371,22.6,2,36,2.0,2,9.559999999999999,3.62,4.4,0,3,1,8
371,25.6,2,37,1.0,0,2.9200000000000004,4.4799999999999995,3.0,0,2,1,5
371,43.6,2,38,1.0,1,4.24,6.840000000000001,3.6,0,6,1,7
372,16.4,2,6,0.2,0,6.0,14.419999999999998,3.4,0,2,0,2
372,10.4,2,7,0.2,1,4.92,13.6,4.0,0,0,0,0
372,17.4,2,8,0.4,0,7.6800000000000015,15.719999999999999,4.8,0,1,1,6
372,17.4,2,9,0.4,1,7.6800000000000015,15.719999999999999,4.8,0,1,1,6
372,12.8,2,10,0.4,8,4.040000000000001,2.32,2.2,0,1,2,9
372,30.8,2,11,2.0,0,6.5200000000000005,5.74,8.4,1,1,3,14
372,41.8,2,12,2.0,1,7.68,6.1000000000000005,8.0,1,3,5,17
372,39.2,2,13,2.0,1,7.359999999999999,7.220000000000001,7.8,1,3,5,13
372,40.2,2,14,2.2,2,7.919999999999999,7.260000000000001,8.4,1,3,5,14
372,51.4,2,15,2.4,0,8.719999999999999,10.34,9.4,1,4,5,15
372,33.4,2,16,0.8,1,6.24,6.919999999999999,3.2,0,4,4,10
372,24.8,2,17,1.0,1,5.4,6.7,4.4,0,2,2,7
372,20.6,2,18,1.0,0,2.96,3.4599999999999995,4.4,0,1,1,5
372,19.6,2,19,0.8,6,2.4,3.4199999999999995,3.8,0,1,1,4
372,15.6,2,20,1.6,0,2.2800000000000002,6.279999999999999,6.6,1,0,1,1
372,15.6,2,21,1.6,0,2.2800000000000002,6.279999999999999,6.6,1,0,1,1
372,13.2,2,22,1.4,1,1.9600000000000002,6.14,5.8,1,0,1,1
372,15.4,2,23,1.4,1,2.88,6.3,6.0,1,0,2,3
372,24.4,2,24,1.6,0,4.04,8.84,6.0,1,1,3,4
372,11.4,2,25,0.4,0,2.0799999999999996,2.7,0.8,0,1,2,3
372,11.4,2,26,0.4,8,2.0799999999999996,2.7,0.8,0,1,2,3
372,29.4,2,27,2.0,1,4.959999999999999,10.76,6.8,1,1,2,5
372,28.4,2,28,2.0,0,5.12,10.620000000000001,6.6,1,1,1,4
372,19.4,2,29,1.8,0,3.96,8.08,6.6,1,0,0,3
372,24.4,2,30,1.8,2,5.4799999999999995,11.16,6.0,1,2,0,4
372,42.4,2,31,2.2,1,6.68,12.379999999999999,6.4,1,3,1,8
372,27.2,2,32,0.8,6,4.5600000000000005,4.5200000000000005,1.2,0,3,1,8
372,43.8,2,33,1.8,2,6.640000000000001,6.959999999999999,5.8,1,3,1,12
372,60.8,2,34,2.2,8,7.960000000000001,9.6,7.4,1,4,2,14
372,73.0,2,35,3.8,0,15.040000000000001,9.86,13.2,1,3,2,15
372,66.6,2,36,3.4,0,14.720000000000002,9.0,12.0,1,4,1,13
372,63.8,2,37,3.2,0,13.960000000000003,8.8,11.2,1,4,1,11
372,45.8,2,38,2.0,2,10.8,6.34,6.0,0,4,1,6
373,90.0,2,6,5.2,2,33.32,4.48,18.2,2,5,2,60
373,90.0,2,7,5.0,1,30.279999999999994,4.92,17.8,2,5,2,51
373,90.0,2,8,4.6,3,26.360000000000003,5.04,17.4,2,5,2,43
373,90.0,2,9,3.6,3,27.4,4.9,13.8,1,7,3,50
373,90.0,2,10,2.6,5,28.320000000000004,4.359999999999999,9.8,0,10,4,60
373,90.0,2,11,2.8,1,28.32,4.48,11.6,1,9,5,56
373,90.0,2,12,2.6,3,23.28,4.0600000000000005,10.0,1,10,4,48
373,90.0,2,13,3.0,6,26.24,8.940000000000001,10.0,1,11,5,52
373,90.0,2,14,3.6,4,22.839999999999996,8.5,13.4,2,9,4,44
373,90.0,2,15,3.8,2,23.92,8.66,14.4,2,7,3,39
373,90.0,2,16,3.2,6,27.160000000000004,8.58,10.2,1,10,2,49
373,90.0,2,17,4.2,2,29.919999999999998,8.58,15.0,2,7,3,52
373,90.0,2,18,4.0,2,28.880000000000003,4.380000000000001,16.8,2,5,3,48
373,90.0,2,19,3.2,6,29.8,7.2,14.0,1,6,5,46
373,90.0,2,20,3.6,1,26.959999999999997,5.040000000000001,16.2,2,5,6,41
373,90.0,2,21,3.4,6,22.32,5.180000000000001,17.2,2,4,6,29
373,90.0,2,22,3.4,2,20.16,5.540000000000001,17.2,2,4,5,25
373,90.0,2,23,3.4,9,19.48,7.840000000000001,16.0,2,4,4,25
373,90.0,2,24,4.8,4,27.320000000000004,5.42,17.4,2,6,3,33
373,90.0,2,25,4.4,0,27.560000000000002,5.020000000000001,14.8,1,7,1,40
373,90.0,2,26,4.2,17,27.76,6.880000000000001,13.4,1,7,2,44
373,90.0,2,27,6.4,11,37.56,6.640000000000001,17.4,1,7,2,54
373,90.0,2,28,8.2,7,37.44,3.900000000000001,22.0,2,6,2,54
373,90.0,2,29,7.8,1,36.32,5.68,22.2,2,5,2,49
373,90.0,2,30,7.2,2,36.67999999999999,8.36,21.4,2,6,2,41
373,90.0,2,31,7.6,3,39.04,8.919999999999998,24.0,2,5,3,41
373,90.0,2,32,4.8,9,31.640000000000004,8.940000000000001,15.8,1,7,4,40
373,90.0,2,33,4.4,8,34.2,9.1,14.6,1,7,6,46
373,90.0,2,34,4.6,4,32.68,6.88,15.6,1,6,5,46
373,90.0,2,35,5.2,1,31.8,4.04,17.0,1,5,5,51
373,90.0,2,36,5.0,2,31.359999999999996,1.8199999999999998,15.4,1,7,3,52
373,90.0,2,37,4.8,14,28.76,1.6400000000000001,15.8,1,6,2,45
373,90.0,2,38,5.8,2,39.239999999999995,1.42,15.4,0,10,0,42
374,86.8,2,6,4.0,3,19.8,5.96,15.0,2,5,8,36
374,83.4,2,7,4.4,1,21.08,8.6,16.6,2,4,9,43
374,76.4,2,8,4.6,3,20.04,8.5,17.6,2,3,10,41
374,78.8,2,9,4.0,3,23.36,11.24,14.6,1,5,11,47
374,79.6,2,10,2.8,8,24.28,8.26,10.4,0,8,11,50
374,79.6,2,11,3.6,1,21.8,8.48,12.8,1,7,9,51
374,83.0,2,12,3.2,0,20.439999999999998,5.9,10.6,1,9,8,44
374,82.8,2,13,3.0,8,20.599999999999998,5.96,8.8,1,10,7,43
374,82.8,2,14,4.0,4,20.119999999999997,3.2800000000000002,12.0,2,8,6,45
374,82.8,2,15,4.2,1,20.32,1.44,14.2,2,6,5,46
374,82.8,2,16,2.8,9,20.479999999999997,1.44,10.8,1,9,7,42
374,82.8,2,17,4.4,1,23.559999999999995,1.5,16.2,2,6,12,51
374,90.0,2,18,4.6,2,26.0,1.8,17.0,2,5,11,55
374,90.0,2,19,3.4,7,23.72,1.9600000000000002,13.6,1,6,10,46
374,90.0,2,20,4.0,1,22.880000000000003,3.4,15.4,2,5,8,44
374,90.0,2,21,4.0,7,23.8,3.6400000000000006,16.6,2,4,6,41
374,90.0,2,22,3.6,2,21.919999999999998,3.7600000000000002,16.0,2,4,1,35
374,90.0,2,23,3.8,0,22.08,4.92,17.4,2,4,2,35
374,72.0,2,24,3.4,11,18.279999999999998,4.540000000000001,15.4,2,3,2,31
374,72.0,2,25,4.2,1,24.96,2.7199999999999998,15.6,1,4,3,35
374,72.0,2,26,4.2,6,24.560000000000002,2.36,15.4,1,4,7,39
374,72.0,2,27,4.0,9,23.000000000000004,4.42,15.2,1,4,9,37
374,72.0,2,28,5.4,1,24.32,5.16,19.2,2,3,10,42
374,90.0,2,29,5.6,2,28.72,5.32,21.6,2,5,13,51
374,87.6,2,30,3.8,0,20.8,6.140000000000001,18.8,2,5,12,42
374,69.6,2,31,3.6,0,17.119999999999997,5.9,17.0,2,3,8,33
374,66.8,2,32,2.4,6,16.12,3.72,12.8,1,5,8,32
374,66.8,2,33,1.8,4,12.360000000000001,1.8,11.2,1,5,6,23
374,66.8,2,34,2.4,4,13.919999999999998,1.7799999999999998,12.8,1,4,6,28
374,69.2,2,35,2.8,1,16.32,0.9800000000000001,14.8,1,4,5,34
374,86.4,2,36,3.0,2,20.639999999999997,1.4200000000000002,15.4,1,7,6,39
374,86.4,2,37,3.4,0,19.72,1.3,15.8,1,6,5,35
374,86.4,2,38,2.2,1,20.759999999999998,1.14,11.0,0,10,5,37
375,29.0,2,6,0.4,1,3.4400000000000004,2.7,1.0,0,2,2,8
375,38.0,2,7,0.6,0,5.640000000000001,4.34,2.4,0,3,3,12
375,45.0,2,8,0.6,2,4.84,4.9399999999999995,2.4,0,3,3,13
375,57.2,2,9,1.0,4,6.4799999999999995,8.16,3.8,0,4,4,15
375,60.4,2,10,1.8,6,7.68,7.1,4.4,0,7,5,18
375,60.4,2,11,2.6,0,7.959999999999999,6.76,7.6,1,6,5,16
375,67.8,2,12,2.4,0,9.48,8.22,7.2,1,8,7,20
375,58.8,2,13,2.4,0,9.48,7.359999999999999,8.6,1,7,7,18
375,46.6,2,14,2.0,0,7.840000000000001,4.14,7.2,1,6,6,16
375,34.4,2,15,1.2,5,5.08,3.5,5.4,1,3,4,11
375,29.8,2,16,1.0,0,5.6,6.459999999999999,6.0,1,3,6,12
375,13.4,2,17,1.0,1,1.8800000000000001,3.3600000000000003,5.0,1,0,3,4
375,22.4,2,18,1.2,1,2.96,3.72,5.8,1,0,3,6
375,28.2,2,19,1.4,6,5.16,3.9,7.8,1,0,5,12
375,43.8,2,20,2.6,8,5.680000000000001,4.5600000000000005,12.4,2,0,5,14
375,48.4,2,21,3.2,6,11.36,4.42,12.0,1,2,5,21
375,66.4,2,22,4.4,0,14.479999999999999,5.12,16.8,2,2,6,29
375,57.4,2,23,4.2,0,13.4,4.76,16.0,2,2,6,27
375,51.6,2,24,4.0,0,11.2,4.58,14.0,2,2,4,21
375,36.0,2,25,2.8,0,10.68,3.9200000000000004,9.4,1,2,4,19
375,18.0,2,26,1.2,0,3.12,0.7,4.8,1,0,1,8
375,0.0,2,27,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,28,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,31,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,32,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,33,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,34,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,35,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,36,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,37,0.0,0,0.0,0.0,0.0,0,0,0,0
375,0.0,2,38,0.0,0,0.0,0.0,0.0,0,0,0,0
376,5.8,2,6,0.4,0,2.92,0.1,1.0,0,1,0,8
376,2.2,2,7,0.2,0,2.44,0.02,1.2,0,0,0,7
376,2.2,2,8,0.2,0,2.44,0.02,1.2,0,0,0,7
376,0.0,2,9,0.0,1,0.0,0.0,0.0,0,0,0,0
376,1.4,2,10,0.2,0,0.0,0.06,0.4,0,0,0,0
376,1.4,2,11,0.2,1,0.0,0.06,0.4,0,0,0,0
376,2.8,2,12,0.4,0,0.0,0.06,0.8,0,0,0,0
376,2.8,2,13,0.4,11,0.0,0.06,0.8,0,0,0,0
376,20.8,2,14,2.6,5,6.2,3.3800000000000003,8.6,1,0,0,6
376,32.2,2,15,3.4,-1,6.5200000000000005,6.780000000000001,11.8,2,0,0,7
376,36.6,2,16,3.2,4,7.0,6.840000000000001,9.4,2,3,1,10
376,40.2,2,17,3.8,0,11.120000000000001,11.1,12.6,2,3,1,11
376,40.2,2,18,3.8,0,11.120000000000001,11.1,12.6,2,3,1,11
376,22.2,2,19,1.6,0,4.92,7.780000000000001,4.8,1,3,1,5
376,9.4,2,20,0.6,1,4.6,4.32,1.2,0,3,1,4
376,5.2,2,21,1.0,1,4.12,4.26,3.2,0,1,0,1
376,0.4,2,22,0.4,0,0.0,0.0,0.2,0,1,0,0
376,0.4,2,23,0.4,0,0.0,0.0,0.2,0,1,0,0
376,7.0,2,24,0.4,0,0.9199999999999999,0.12,-0.4,0,3,1,2
376,7.0,2,25,0.4,0,0.9199999999999999,0.12,-0.4,0,3,1,2
376,6.8,2,26,0.2,1,0.9199999999999999,0.12,0.0,0,2,1,2
376,10.8,2,27,0.2,1,1.7600000000000002,0.3,0.0,0,2,2,4
376,12.2,2,28,0.4,1,2.64,0.36,0.6,0,2,2,7
376,20.8,2,29,0.6,0,4.36,2.5799999999999996,2.4,0,2,3,10
376,24.4,2,30,0.6,2,4.8,2.6399999999999997,1.0,0,4,3,11
376,42.4,2,31,1.0,0,6.640000000000001,2.9,2.4,0,5,3,15
376,38.2,2,32,0.8,1,5.8,2.72,1.8,0,5,2,13
376,41.0,2,33,0.8,0,6.239999999999999,2.7,3.0,0,5,5,13
376,25.8,2,34,0.6,1,3.6,0.36,1.8,0,3,3,8
376,22.8,2,35,0.8,0,3.9599999999999995,0.3,4.4,0,1,4,10
376,4.8,2,36,0.4,0,2.12,0.04,3.0,0,0,4,6
376,7.4,2,37,0.4,0,2.52,0.06000000000000001,2.6,0,0,5,8
376,16.2,2,38,0.2,1,1.64,1.2399999999999998,0.0,0,2,2,7
377,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,9,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,10,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,11,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,12,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,13,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,14,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
377,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
