id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,clean_sheets_5,saves_5,goals_conceded_5,penalties_saved_5
184,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
184,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
185,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
470,90.0,1,6,3.4,1,28.520000000000003,0.0,15.4,1,19,8,0
470,90.0,1,7,3.2,2,31.560000000000002,0.0,15.2,1,21,10,0
470,90.0,1,8,2.4,9,36.32,0.0,12.6,0,25,12,0
470,90.0,1,9,3.8,2,35.76,0.0,17.4,1,24,9,0
470,90.0,1,10,3.6,2,39.519999999999996,0.0,17.6,1,26,10,0
470,90.0,1,11,3.2,2,36.72,0.0,15.6,1,24,11,0
470,90.0,1,12,3.4,2,32.2,0.0,15.2,1,22,9,0
470,90.0,1,13,3.4,1,30.32,0.0,15.2,1,20,9,0
470,90.0,1,14,1.8,2,25.240000000000002,0.0,8.8,0,17,12,0
470,90.0,1,15,1.8,3,21.44,0.0,8.4,0,14,11,0
470,90.0,1,16,2.0,1,20.839999999999996,0.0,8.2,0,15,11,0
470,90.0,1,17,1.8,2,19.44,0.0,7.6,0,13,11,0
470,90.0,1,18,1.8,11,15.319999999999999,0.0,6.0,0,10,10,0
470,90.0,1,19,3.8,2,25.0,0.0,14.6,1,15,7,0
470,90.0,1,20,3.8,1,26.4,0.0,12.8,1,17,9,0
470,90.0,1,21,3.4,3,23.720000000000002,0.0,12.2,1,13,9,0
470,90.0,1,22,3.8,5,31.720000000000006,0.0,16.2,1,18,8,0
470,90.0,1,23,4.4,5,40.160000000000004,0.0,20.4,1,26,8,0
470,90.0,1,24,3.2,1,41.519999999999996,0.0,17.0,0,29,10,0
470,90.0,1,25,3.0,1,40.839999999999996,0.0,17.2,0,28,10,0
470,90.0,1,26,3.0,1,40.36,0.0,17.0,0,28,10,0
470,90.0,1,27,2.6,2,32.4,0.0,14.0,0,23,10,0
470,90.0,1,28,2.0,0,24.48,0.0,9.8,0,16,10,0
470,90.0,1,29,1.0,2,15.120000000000001,0.0,4.2,0,9,12,0
470,90.0,1,30,1.2,6,14.88,0.0,4.8,0,9,11,0
470,90.0,1,31,2.2,2,14.919999999999998,0.0,8.2,1,9,9,0
470,90.0,1,32,2.4,2,16.8,0.0,8.4,1,11,10,0
470,90.0,1,33,2.4,0,21.48,0.0,10.0,1,13,11,0
470,90.0,1,34,2.4,4,19.640000000000004,0.0,9.8,1,11,11,0
470,90.0,1,35,2.8,2,26.48,0.0,13.2,1,16,10,0
470,90.0,1,36,2.0,0,30.2,0.0,10.6,0,19,13,0
470,72.0,1,37,1.6,0,26.04,0.0,9.6,0,16,10,0
470,54.0,1,38,1.2,0,19.919999999999998,0.0,7.2,0,13,8,0
66,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
66,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
67,90.0,1,6,4.2,3,17.759999999999998,0.0,16.4,3,10,5,0
67,90.0,1,7,4.4,3,17.6,0.0,18.0,3,10,3,0
67,90.0,1,8,3.8,2,19.2,0.0,16.0,2,12,4,0
67,90.0,1,9,3.2,8,23.28,0.0,13.4,1,15,7,0
67,90.0,1,10,4.4,2,27.559999999999995,0.0,18.6,2,18,6,0
67,90.0,1,11,3.6,1,32.2,0.0,15.8,1,21,9,0
67,90.0,1,12,3.2,1,28.119999999999997,0.0,12.8,1,19,11,0
67,90.0,1,13,2.8,2,24.68,0.0,10.0,1,16,12,0
67,90.0,1,14,2.8,2,22.880000000000003,0.0,9.2,1,15,12,0
67,90.0,1,15,1.6,7,20.64,0.0,5.0,0,13,13,0
67,90.0,1,16,2.6,1,19.64,0.0,9.6,1,13,10,0
67,90.0,1,17,2.6,2,19.639999999999997,0.0,9.6,1,14,10,0
67,90.0,1,18,2.8,-1,19.919999999999998,0.0,10.6,1,14,9,0
67,90.0,1,19,2.2,1,18.8,0.0,8.4,1,15,10,0
67,90.0,1,20,2.0,1,17.080000000000002,0.0,7.2,1,15,11,0
67,90.0,1,21,0.8,1,14.6,0.0,1.8,0,13,14,0
67,90.0,1,22,0.8,2,12.08,0.0,2.2,0,10,12,0
67,90.0,1,23,0.8,1,16.32,0.0,4.0,0,14,12,0
67,90.0,1,24,1.2,10,16.479999999999997,0.0,6.8,0,12,10,0
67,90.0,1,25,3.0,3,23.0,0.0,13.2,1,17,8,0
67,90.0,1,26,3.4,3,24.68,0.0,14.8,1,18,6,0
67,90.0,1,27,3.8,9,29.080000000000002,0.0,17.2,1,21,5,0
67,90.0,1,28,5.2,3,31.079999999999995,0.0,21.2,2,20,4,0
67,90.0,1,29,5.6,6,32.08,0.0,22.2,2,21,3,0
67,90.0,1,30,4.8,6,27.159999999999997,0.0,20.2,2,16,3,0
67,90.0,1,31,5.4,2,25.240000000000002,0.0,22.6,3,15,2,0
67,90.0,1,32,5.2,2,24.52,0.0,21.6,3,14,3,0
67,90.0,1,33,3.8,1,20.4,0.0,17.0,2,13,4,0
67,90.0,1,34,3.4,1,18.520000000000003,0.0,15.2,2,12,4,0
67,90.0,1,35,2.4,6,18.44,0.0,11.0,1,12,6,0
67,90.0,1,36,2.4,6,17.68,0.0,10.8,1,11,6,0
67,90.0,1,37,3.2,3,14.24,0.0,13.6,2,9,4,0
67,90.0,1,38,3.4,3,15.88,0.0,14.2,2,10,4,0
68,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
68,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
69,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
70,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
782,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
806,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
101,90.0,1,6,2.0,8,17.04,0.0,8.0,1,11,10,0
101,90.0,1,7,3.4,3,25.96,2.0,12.2,1,14,8,1
101,90.0,1,8,3.0,6,28.48,2.0,10.8,0,15,9,1
101,90.0,1,9,4.0,2,27.6,2.0,15.4,1,15,7,1
101,90.0,1,10,4.0,1,24.919999999999998,2.0,15.0,1,14,7,1
101,90.0,1,11,4.0,2,24.6,2.0,17.0,1,14,6,1
101,90.0,1,12,2.8,2,13.919999999999998,0.0,12.8,1,9,6,0
101,90.0,1,13,2.6,2,14.2,0.0,11.8,1,9,7,0
101,90.0,1,14,1.8,2,14.680000000000001,0.0,8.2,0,9,8,0
101,90.0,1,15,1.8,2,17.36,0.0,8.2,0,11,8,0
101,90.0,1,16,2.0,3,21.119999999999997,0.0,8.8,0,14,8,0
101,90.0,1,17,2.2,13,26.439999999999998,0.0,10.8,0,17,8,0
101,90.0,1,18,4.4,4,29.04,0.0,15.8,1,16,6,1
101,90.0,1,19,4.8,6,36.839999999999996,0.0,19.4,1,23,6,1
101,90.0,1,20,5.6,2,34.279999999999994,0.0,22.8,2,20,4,1
101,90.0,1,21,5.6,13,33.0,0.0,22.2,2,19,4,1
101,90.0,1,22,7.6,1,36.160000000000004,2.0,27.0,3,19,3,2
101,90.0,1,23,5.2,1,28.76,2.0,20.2,2,17,5,1
101,90.0,1,24,4.6,10,19.56,2.0,15.0,2,9,6,1
101,90.0,1,25,5.4,1,23.479999999999997,2.0,17.0,2,12,6,1
101,90.0,1,26,5.2,2,19.44,2.0,15.4,2,9,6,1
101,90.0,1,27,3.0,2,13.040000000000001,0.0,9.0,1,7,7,0
101,90.0,1,28,3.2,0,20.52,0.0,11.8,1,12,7,0
101,72.0,1,29,3.0,6,19.759999999999998,0.0,12.0,1,12,5,0
101,72.0,1,30,2.2,1,15.16,0.0,9.6,1,9,5,0
101,72.0,1,31,2.2,9,17.759999999999998,0.6,10.6,1,10,5,0
101,72.0,1,32,3.6,2,19.6,0.6,15.8,2,13,4,0
101,72.0,1,33,3.6,6,19.64,0.6,15.8,2,12,4,0
101,90.0,1,34,4.8,2,21.2,0.6,20.4,3,12,4,0
101,90.0,1,35,4.0,8,23.28,0.6,17.2,2,13,6,0
101,90.0,1,36,5.4,3,24.84,0.0,22.0,3,15,4,0
101,90.0,1,37,4.2,2,32.2,0.0,19.4,2,18,7,0
101,90.0,1,38,4.2,6,26.8,0.0,17.6,2,17,7,0
102,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,34,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,35,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,36,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,37,0.0,0,0.0,0.0,0.0,0,0,0,0
102,0.0,1,38,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,6,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,7,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,8,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,9,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,10,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,11,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,12,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,13,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,14,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,15,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,16,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,17,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,18,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,19,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,20,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,21,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,22,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,23,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,24,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,25,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,26,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,27,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,28,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,29,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,30,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,31,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,32,0.0,0,0.0,0.0,0.0,0,0,0,0
103,0.0,1,33,0.0,0,0.0,0.0,0.0,0,0,0,0
